Title,URL,ID,Difficulty,Paid
Circle and Rectangle Overlapping,https://leetcode.com/problems/circle-and-rectangle-overlapping,1401,2,False
Count Largest Group,https://leetcode.com/problems/count-largest-group,1399,1,False
Maximum Performance of a Team,https://leetcode.com/problems/maximum-performance-of-a-team,1383,3,False
Find a Corresponding Node of a Binary Tree in a Clone of That Tree,https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,1379,1,False
Design a Stack With Increment Operation,https://leetcode.com/problems/design-a-stack-with-increment-operation,1381,2,False
Lucky Numbers in a Matrix,https://leetcode.com/problems/lucky-numbers-in-a-matrix,1380,1,False
Frog Position After T Seconds,https://leetcode.com/problems/frog-position-after-t-seconds,1377,3,False
Time Needed to Inform All Employees,https://leetcode.com/problems/time-needed-to-inform-all-employees,1376,2,False
Number of Times Binary String Is Prefix-Aligned,https://leetcode.com/problems/number-of-times-binary-string-is-prefix-aligned,1375,2,False
Generate a String With Characters That Have Odd Counts,https://leetcode.com/problems/generate-a-string-with-characters-that-have-odd-counts,1374,1,False
Pizza With 3n Slices,https://leetcode.com/problems/pizza-with-3n-slices,1388,3,False
Sort Integers by The Power Value,https://leetcode.com/problems/sort-integers-by-the-power-value,1387,2,False
Cinema Seat Allocation,https://leetcode.com/problems/cinema-seat-allocation,1386,2,False
Find the Distance Value Between Two Arrays,https://leetcode.com/problems/find-the-distance-value-between-two-arrays,1385,1,False
Minimum Cost to Make at Least One Valid Path in a Grid,https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid,1368,3,False
Linked List in Binary Tree,https://leetcode.com/problems/linked-list-in-binary-tree,1367,2,False
Rank Teams by Votes,https://leetcode.com/problems/rank-teams-by-votes,1366,2,False
How Many Numbers Are Smaller Than the Current Number,https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number,1365,1,False
Movie Rating,https://leetcode.com/problems/movie-rating,1341,2,False
Construct Target Array With Multiple Sums,https://leetcode.com/problems/construct-target-array-with-multiple-sums,1354,3,False
Maximum Number of Events That Can Be Attended,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended,1353,2,False
Product of the Last K Numbers,https://leetcode.com/problems/product-of-the-last-k-numbers,1352,2,False
Count Negative Numbers in a Sorted Matrix,https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix,1351,1,False
Maximum Sum BST in Binary Tree,https://leetcode.com/problems/maximum-sum-bst-in-binary-tree,1373,3,False
Longest ZigZag Path in a Binary Tree,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree,1372,2,False
Find the Longest Substring Containing Vowels in Even Counts,https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts,1371,2,False
Increasing Decreasing String,https://leetcode.com/problems/increasing-decreasing-string,1370,1,False
Maximum Students Taking Exam,https://leetcode.com/problems/maximum-students-taking-exam,1349,3,False
Tweet Counts Per Frequency,https://leetcode.com/problems/tweet-counts-per-frequency,1348,2,False
Minimum Number of Steps to Make Two Strings Anagram,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram,1347,2,False
Check If N and Its Double Exist,https://leetcode.com/problems/check-if-n-and-its-double-exist,1346,1,False
Jump Game V,https://leetcode.com/problems/jump-game-v,1340,3,False
Maximum Product of Splitted Binary Tree,https://leetcode.com/problems/maximum-product-of-splitted-binary-tree,1339,2,False
Reduce Array Size to The Half,https://leetcode.com/problems/reduce-array-size-to-the-half,1338,2,False
The K Weakest Rows in a Matrix,https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix,1337,1,False
List the Products Ordered in a Period,https://leetcode.com/problems/list-the-products-ordered-in-a-period,1327,1,False
Count All Valid Pickup and Delivery Options,https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options,1359,3,False
Number of Substrings Containing All Three Characters,https://leetcode.com/problems/number-of-substrings-containing-all-three-characters,1358,2,False
Apply Discount Every n Orders,https://leetcode.com/problems/apply-discount-every-n-orders,1357,2,False
Sort Integers by The Number of 1 Bits,https://leetcode.com/problems/sort-integers-by-the-number-of-1-bits,1356,1,False
Minimum Difficulty of a Job Schedule,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule,1335,3,False
Find the City With the Smallest Number of Neighbors at a Threshold Distance,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,1334,2,False
"Filter Restaurants by Vegan-Friendly, Price and Distance",https://leetcode.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance,1333,2,False
Remove Palindromic Subsequences,https://leetcode.com/problems/remove-palindromic-subsequences,1332,1,False
Restaurant Growth,https://leetcode.com/problems/restaurant-growth,1321,2,False
Minimum Number of Taps to Open to Water a Garden,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,1326,3,False
Delete Leaves With a Given Value,https://leetcode.com/problems/delete-leaves-with-a-given-value,1325,2,False
Print Words Vertically,https://leetcode.com/problems/print-words-vertically,1324,2,False
Maximum 69 Number,https://leetcode.com/problems/maximum-69-number,1323,1,False
Jump Game IV,https://leetcode.com/problems/jump-game-iv,1345,3,False
Angle Between Hands of a Clock,https://leetcode.com/problems/angle-between-hands-of-a-clock,1344,2,False
Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,1343,2,False
Number of Steps to Reduce a Number to Zero,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero,1342,1,False
Minimum Distance to Type a Word Using Two Fingers,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers,1320,3,False
Number of Operations to Make Network Connected,https://leetcode.com/problems/number-of-operations-to-make-network-connected,1319,2,False
Minimum Flips to Make a OR b Equal to c,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c,1318,2,False
Convert Integer to the Sum of Two No-Zero Integers,https://leetcode.com/problems/convert-integer-to-the-sum-of-two-no-zero-integers,1317,1,False
Minimum Insertion Steps to Make a String Palindrome,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome,1312,3,False
Get Watched Videos by Your Friends,https://leetcode.com/problems/get-watched-videos-by-your-friends,1311,2,False
XOR Queries of a Subarray,https://leetcode.com/problems/xor-queries-of-a-subarray,1310,2,False
Decrypt String from Alphabet to Integer Mapping,https://leetcode.com/problems/decrypt-string-from-alphabet-to-integer-mapping,1309,1,False
Encrypt and Decrypt Strings,https://leetcode.com/problems/encrypt-and-decrypt-strings,2227,3,False
All Ancestors of a Node in a Directed Acyclic Graph,https://leetcode.com/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph,2192,2,False
Find the K-Beauty of a Number,https://leetcode.com/problems/find-the-k-beauty-of-a-number,2269,1,False
Verbal Arithmetic Puzzle,https://leetcode.com/problems/verbal-arithmetic-puzzle,1307,3,False
Jump Game III,https://leetcode.com/problems/jump-game-iii,1306,2,False
All Elements in Two Binary Search Trees,https://leetcode.com/problems/all-elements-in-two-binary-search-trees,1305,2,False
Find N Unique Integers Sum up to Zero,https://leetcode.com/problems/find-n-unique-integers-sum-up-to-zero,1304,1,False
Maximum Candies You Can Get from Boxes,https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes,1298,3,False
Maximum Number of Occurrences of a Substring,https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring,1297,2,False
Divide Array in Sets of K Consecutive Numbers,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers,1296,2,False
Find Numbers with Even Number of Digits,https://leetcode.com/problems/find-numbers-with-even-number-of-digits,1295,1,False
Fair Distribution of Cookies,https://leetcode.com/problems/fair-distribution-of-cookies,2305,2,False
Students and Examinations,https://leetcode.com/problems/students-and-examinations,1280,1,False
Shortest Path in a Grid with Obstacles Elimination,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination,1293,3,False
Maximum Side Length of a Square with Sum Less than or Equal to Threshold,https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,1292,2,False
Convert Binary Number in a Linked List to Integer,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer,1290,1,False
Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,1284,3,False
Find the Smallest Divisor Given a Threshold,https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold,1283,2,False
Group the People Given the Group Size They Belong To,https://leetcode.com/problems/group-the-people-given-the-group-size-they-belong-to,1282,2,False
Subtract the Product and Sum of Digits of an Integer,https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer,1281,1,False
Palindrome Partitioning III,https://leetcode.com/problems/palindrome-partitioning-iii,1278,3,False
Count Square Submatrices with All Ones,https://leetcode.com/problems/count-square-submatrices-with-all-ones,1277,2,False
Number of Burgers with No Waste of Ingredients,https://leetcode.com/problems/number-of-burgers-with-no-waste-of-ingredients,1276,2,False
Find Winner on a Tic Tac Toe Game,https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game,1275,1,False
Number of Ways to Stay in the Same Place After Some Steps,https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps,1269,3,False
Search Suggestions System,https://leetcode.com/problems/search-suggestions-system,1268,2,False
Count Servers that Communicate,https://leetcode.com/problems/count-servers-that-communicate,1267,2,False
Minimum Time Visiting All Points,https://leetcode.com/problems/minimum-time-visiting-all-points,1266,1,False
Minimum Path Cost in a Grid,https://leetcode.com/problems/minimum-path-cost-in-a-grid,2304,2,False
Maximum Value of K Coins From Piles,https://leetcode.com/problems/maximum-value-of-k-coins-from-piles,2218,3,False
Find the Difference of Two Arrays,https://leetcode.com/problems/find-the-difference-of-two-arrays,2215,1,False
Average Selling Price,https://leetcode.com/problems/average-selling-price,1251,1,False
Minimum Moves to Move a Box to Their Target Location,https://leetcode.com/problems/minimum-moves-to-move-a-box-to-their-target-location,1263,3,False
Greatest Sum Divisible by Three,https://leetcode.com/problems/greatest-sum-divisible-by-three,1262,2,False
Find Elements in a Contaminated Binary Tree,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree,1261,2,False
Shift 2D Grid,https://leetcode.com/problems/shift-2d-grid,1260,1,False
Calculate Amount Paid in Taxes,https://leetcode.com/problems/calculate-amount-paid-in-taxes,2303,1,False
Maximum Score Words Formed by Letters,https://leetcode.com/problems/maximum-score-words-formed-by-letters,1255,3,False
Number of Closed Islands,https://leetcode.com/problems/number-of-closed-islands,1254,2,False
Reconstruct a 2-Row Binary Matrix,https://leetcode.com/problems/reconstruct-a-2-row-binary-matrix,1253,2,False
Cells with Odd Values in a Matrix,https://leetcode.com/problems/cells-with-odd-values-in-a-matrix,1252,1,False
Selling Pieces of Wood,https://leetcode.com/problems/selling-pieces-of-wood,2312,3,False
Find Palindrome With Fixed Length,https://leetcode.com/problems/find-palindrome-with-fixed-length,2217,2,False
Check If It Is a Good Array,https://leetcode.com/problems/check-if-it-is-a-good-array,1250,3,False
Minimum Remove to Make Valid Parentheses,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,1249,2,False
Count Number of Nice Subarrays,https://leetcode.com/problems/count-number-of-nice-subarrays,1248,2,False
Minimum Swaps to Make Strings Equal,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal,1247,2,False
Maximum Height by Stacking Cuboids ,https://leetcode.com/problems/maximum-height-by-stacking-cuboids,1691,3,False
Tuple with Same Product,https://leetcode.com/problems/tuple-with-same-product,1726,2,False
Greatest English Letter in Upper and Lower Case,https://leetcode.com/problems/greatest-english-letter-in-upper-and-lower-case,2309,1,False
Airplane Seat Assignment Probability,https://leetcode.com/problems/airplane-seat-assignment-probability,1227,2,False
